Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
Amber Fowler,prettygirlamber2014,7557,2020-08-08 10:27:47 PDT,Photo,22,7,0,https://www.instagram.com/p/CDov5Qclja1/,https://www.instagram.com/p/CDov5Qclja1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116911643_287991375636024_7747430888382177684_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=zoKDuLxsNCUAX91CTdh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f662fb1b6f9a0017619fd6014f2a1530&oe=5F566B5A,,"Epstein Island was the tip of the iceberg

Oprah: Cancelled. Magazine caput.
Ellen: Almost Cancelled. Ratings down.
Jimmy Kimmel: Taking a break.
Piers Morgan: Taking a break.
Tom Hanks: Became a Greek citizen.

Chrissy Tiegen: Made twitter private, deleted 60,000 tweets, blocked 1,000,000+.

Jenna Jameson: Went public about being raped, conditioned, and trafficked in Hollywood as a child.

Justin Beiber: Released music video “Yummy” confirming being a victim of pizzagate as a child.

Isaac Kappy: Repeatedly named Hanks as pedophile. ""Committed suicide"" on Route 66 just after Hanks tweeted about road kill on Route 66.

Avicii: “Commited suicide” days after releasing video ('For a Better Day') highlighting child sex trafficking.

Chris Cornell: ""Committed suicide"" while working on child sex trafficking documentary.

Chester Bennington: ""Committed suicide"" while working on child sex trafficking documentary.

Anthony Bourdain: ""Committed suicide"" while working on child sex trafficking documentary.

Epstein: Didn't kill himself.

Maxwell: Judge will eventually make private documents public (fears for her life).

Judge appointed to Maxwell/Epstein case: Son is murdered. Husband shot.

Hollywood: SILENT.
#saveourchildren #Pizzagate #DestroyPedophiles 

Media: <CRICKETS>.

COVID: 99.99% US population survival rate but talked about by all of Hollywood, media, and social media platforms 24/7.

Doctors with different views: Silenced, blocked, mocked, censored, fired.

1,600+ CEOs suddenly ""retire"".

MEDIA: ""Golly, what will be the new name of the Washington Football Team?""

KEEP YOUR EYE ON THE BALL, CLETUS.

Copied elsewhere - worth sharing.",,,,29,-1.69
piper,piper.n27,1714,2020-08-16 21:55:44 PDT,Photo,27,2,0,https://www.instagram.com/p/CD-k-54lRB2/,https://www.instagram.com/p/CD-k-54lRB2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117827490_669929323614400_2455977583152093658_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=rk_oum7_15MAX_cl_3_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=49cdf130b54ed702f71fa0414eb7da46&oe=5F5F06A3,,"⠀
#Repost // @sf_docmartin Special thanks to @voice_4_voiceless for helping raise awareness
• • • • •

#Repost @_paulajune_
・・・
✌🏻
#saveourchildren #savethechildren #savethekids #saveourkids #operationundergroundrailroad #endhumantrafficking #endchildtrafficking
-
⛩ While the media is directing your hate its also distracting you from the real danger out there. Distracting you from children being forced to have sex with adults.
-
⛩ Child slavery/prostitution is not a big deal until it affects you...?? Is that how it works...??
-
⛩ Imagine, being ignored while your child, your niece, and/or brother/sister is being sexually brutalized. Its not big deal. Or is it..?
-
⛩ When you travel,, do you know what to look for? Educate yourself on the dangers. Child trafficking happens under your nose every single day!!
-
⛩ It all starts with educating yourself and teaching your family and friends.
-
#stop_child_sex_traffiking #educate_yourself #stop_pedophilia #media_distracts_from_the_truth #open_your_eyes
⠀
#StopHumanTrafficking #StopChildPorn #StopChildAbuse #StopChildSexualAbuse #StopChildSexTrafficking #ChildrenNotForSale #StopChildMolestation #StopSexTrafficking #StopSexualTrafficking #StopSexualHarrassment #Disney #disneyworld #disneycruise #pedophelia #pedos #pedosexual #EndChildTrafficking",Teach your kids that safe adults don't ask children to keep secrets. ਸL ALAKdUP,,,29,3.22
Brain Washed,brainwashed444,N/A,2020-08-12 11:02:12 PDT,Photo,28,0,0,https://www.instagram.com/p/CDzHA1OgL1U/,https://www.instagram.com/p/CDzHA1OgL1U/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/117575438_314071473042051_5093617457232685287_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=GH1sGDDtltAAX-PdUHq&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=cb2934d6deacb8d2c7d50715bcecd5c6&oe=5FB3581E,,"If my posts and direct messages have not yet awakened you to what is really going on then this is where we part ways.

DOOR #1
You continue down your dark path of unawareness trying feverishly to stuff your life back into the box in which you created. On an hourly basis, you will receive news that further crushes your version of reality until you crack and falter. 

OR

DOOR #2
We continue this beautiful journey of awakening together. We continue to learn, ask questions and build a new life for our children. 

We pick up where @newearthproject and @ourrescue started and create a new foundational societal structure run for the people, by the people, led by GOD and JESUS CHRIST.

How are we going to do that? The Government makes the rules! To be good citizens we must follow! 

Well Friends, in 2020, to follow the rules equals guaranteed death in short order. 
Here's the gig: 
Mask.
Track.
Tag.
Vax.
Chip.
Death camp.

Guard at camp:
Are you here for the Transhuman Slavery or Death Chamber?

Me:
No thanks. I am a Sovereign Citizen. Established 2020. I live in a community governed by the people. We grow our own food and medicine. We help each other and share resources. None of the govt nonsense impacts us because we are Sovereign. Birth certificates and SS are null and void. We simply ended State Marriages and Contracts to expose illegal IRS payments to your corrupt Cabal. WE ARE FREE AND THERE IS NOTHING YOU CAN DO TO STOP US SO STOP TRYING.

---

The choice is clear....FEAR OR FREEDOM?
😇💙

Homework in tags 👇

#savethechildren #saveourchildren #jesus #whitebuffalowoman #sophiadragontribe #lovewins #lightworkers #starseeds #sovereignty #fallcabal #freedom #marriage #divorce #birthday #birthcertificate #irs #fraud #illegal #strawman #nesara #gesara #financialfreedom #mortgage #dontpay #criminal #401k #blackrock #crimesagainsthumanity",WHY ARE YOU STILL WEARING SILENCER? THE d brainwashed444 FACE MASKS ARE BANNED FROM THIS THIS STUD IF YOU ARE SICK PLEASE DO NOT ENTER #Save TheChidren The Real Pandemic is PEDOPHILLIA WE DO NOT BELIEVE IN THE ELECTION INFECTION,,,28,-2.18
Do you want to see the truth,wanttoseethetruth,5429,2020-09-08 19:02:35 PDT,IGTV,24,4,512,https://www.instagram.com/tv/CE4x3c-ARfy/,https://www.instagram.com/tv/CE4x3c-ARfy/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119082287_205148094288064_1694928216284046760_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=TPqTSiCWUGIAX-0HLOu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=607f2cc3204ec2681d6f57f84af17e26&oe=5F7DBD18,#Repost @free_your_mind94 ・・・ THE CULT INCLUDES: . - All Western World Poli,"#Repost @free_your_mind94
・・・
THE CULT INCLUDES:
.
- All Western World Political Leaders
- Top Business Leaders
- FBI, DOJ, Intel Agencies
- Top level - Local Law Enforcement
- Federal Judges
- Vatican
- MSM exe's & News Anchors
- Hollywood & Music Stars/ Top Brass
- Social Services
- Freemasons 33°
.
For there is nothing hidden that will not be disclosed, and nothing concealed that will not be known or brought out into the open {Luke 8:17}✨
.
#November3rd #TheTruthWillShockTheWorld #StayWokeFam #PainIsComing #Q #Biblical #ProphecyIsFulfilling #OpenYourEyes #DrainTheSwamp #ExposeHollywood #SaveOurChildren #TruthWins #GodWins #WWG1WGA",,,,28,-1.82
Guadalupe Salazar,guadalupeforthepeople,1001,2020-09-19 21:31:37 PDT,Album,26,2,0,https://www.instagram.com/p/CFWFQFWgmhG/,https://www.instagram.com/p/CFWFQFWgmhG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119722389_346709336685561_2707289641183704796_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=T_MxcHCddnsAX_XVmsw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=931180c9642fe8107166e67105714b3c&oe=5F8D6DD4,,"#RaceTraitor Vs #PedophileEnabler  Which would you pick? Also why are the words pedophile enabler being reported when in a state like #California they are factual? #SB145 #Democrat authored, signed and passed! Now tell me you’re a person of faith, that you care about the children in cages, that you care about ‘your’ people when #Democratic policies are endangering ALL of the children 🤷🏻‍♀️ #SaveTheChildren #SaveOurChildren #Pray #Repent #GodHelpUs #Jesus #Trump2020 #VoteRED #VotoLatino #VotaTusValores #MAGA #mexican #mexico #american #americana #mexicanproblems #meme #memes #California",,,,28,-2.57
Grit Daily,gritdaily,9468,2020-08-09 11:44:16 PDT,Photo,28,0,0,https://www.instagram.com/p/CDrdcV3n2w5/,https://www.instagram.com/p/CDrdcV3n2w5/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117312648_590332244997615_7624414860526488170_n.jpg?_nc_cat=108&_nc_sid=8ae9d6&_nc_ohc=S16ejGjGW-8AX9vwenb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=636fd16ed4ac1d02206deeb3a4df26f0&oe=5F551165,,"The recent human trafficking awareness movement serves as a reiteration of the QAnon ethos, one that aims to spark political distrust during a time of major uncertainty in the months leading up to the 2020 election. “QAnon takes advantage of the full relationship between conspiracy theory and truth,” says Duncan Stewart, a doctoral candidate at the University of Utah that has studied the theory at length. “The public entertains it because any charge of sex trafficking, let alone within the walls of our democratic institutions, should at least be heard,” Stewart says. We spoke to an actual expert in conspiracy theories like QAnon about why human trafficking has gone viral in recent weeks. Read more through the link in our bio. #humantrafficking #saveourchildren #savethechildren #ourrescue #humantraffickingawareness #humantraffickingawarenessmonth #humantraffickingawarenessday #endmodernslavery #modernslavery #childtrafficking #trafficking",Why QAnon Infiltrated Human Trafficking Activists on Social Media TodayisWo JULIA SACHS Follow Topost PEDOPHILIA ISNOTA SEXUAL ORIENTATION UNETHICAL MAKEUP EXPLOITS CHILDERN CHILDMINING CHILDREN NOT COMMODITY PORN Why GD,,,28,-1.54
Awareness,xrp_fomo,11824,2020-08-17 11:21:25 PDT,Photo,27,1,0,https://www.instagram.com/p/CEABL8fpCOM/,https://www.instagram.com/p/CEABL8fpCOM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117736909_2772364166348180_4968012852108312020_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=Cm4pjkVqf68AX9zpEI6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5c5c60b2c8f00e46d48087fb661a166a&oe=5F87D3B9,,"Let this sink in.....
July 2019, Peter John Dalglish, former United Nations chief and top UN founder of UNICEF, was arrested in 2019 on child rape charges in Nepal. During his arrest two young children were rescued from his custody.

Dalglish was sentenced to nine years for abusing a 12-year-old boy, and seven years jail for molesting another 14-year-old.

Dalglish was a well-respected humanitarian, involved in projects across the globe. In 2016, he was awarded the Order of Canada - the country's second-highest civilian honour - for his work with disadvantaged children.

He co-founded Street Kids International in the 1980s, which later merged with *Save the Children*.

Who here heard about this in the main stream media last year?? Anyone? No? I didn’t think so. #SaveOurChildren #PedoGate #ThisIsWar #Fight ⚔️⚔️⚔️⚔️⚔️
——————
https://www.bbc.com/news/world-asia-48919087",Anonymous 03/26/18(Mon)14:28:17 No.165488929 If only you knew how bad things really are,,,28,1.22
Brain Washed,brainwashed444,N/A,2020-09-05 02:05:07 PDT,Photo,25,2,0,https://www.instagram.com/p/CEv8oD8gjkL/,https://www.instagram.com/p/CEv8oD8gjkL/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/118697587_363192964714995_9128332193179524465_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=8EkWqZKehXAAX_gFTy0&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=4d8e9865730f0d46539ccb4747e5c06b&oe=5FB20104,,"HELL=CALIFORNIA. The Corrupt Politicians in the Former Great State of California are Corrupted Souls.

They are passing laws to allow them to get away with raping children. They are USING the LGBTQ Community by acting supportive while actually railroading them by infulfiltrating with pedo culture.

Let's be clear...this is EXACTLY what they are doing here and they are just getting started. 

When you take a look at the content published by on @informedparentsofca you will see the State has been taken over by Evil. They are teaching children about Fisting - WHY? Masterbation in Elementary School? 

This is coming to your State. 
Our children are NOT safe.

These are NOT people with SOULS.
They literally do not have a soul.
Many are Clones
Many are DNA manipulated 
Many are Reptilian bloodline

We SEE you @gavinnewsom 

This means they are animals. I dont know how else to tell you these truths. But you must heed these warnings ⚠️ 

WE HAVE BEEN INFILTRATED BY EVIL. THEY ARE RELENTLESS. THEY WILL CORRUPT YOUR CHILD....IN FACT THEY ALREADY HAVE THROUGH THAT GAMING SYSTEM, PHONE, AND COMPUTER WHERE YOUR CHILD SPENDS 90% OF THEIR TIME.

Beloved Parents: You have already lost your child, you just don't realize it yet. 

PLEASE SPEAK UP.
HOMESCHOOL 

AND FOR THE LOVE OF GOD WAKE UP NOW ⏰ 

#whitebuffalowoman #saveourchildren #california #hell #jesus #archangelmichael #stgermain #archangels #archangelraphael #school #pedowood #pedophile #hollywood #dnc #rnc #trump #biden #illuminati #fallcabal #fakenews #trafficking #wayfair #adrenochrome #lovewins #LGBTQ #gay #lesbian #transgender","白 BREITBART NEWS Follow California Legislature Passes Bill Reducing Penalties for Oral, Anal Sex with Willing Children BY DR. SUSAN BERRY SEPTEMBER 2020 MIN READ @quite_right_kristi",,,27,-2.26
Double Dutch Queen,thedoubledutchqueen,3484,2020-09-03 05:54:31 PDT,Album,14,13,0,https://www.instagram.com/p/CErNSmRFOUK/,https://www.instagram.com/p/CErNSmRFOUK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118674596_1680637208761610_118512009229114758_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=_oU0BqyJU0IAX8riC0D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f43a28f05504b5fca6b30d0c42276067&oe=5F77B4D7,,"Good morning 😡 while y’all frightened to death abt this exaggerated Covid BS and arguing about mask,, these sick ass pedophiles are getting laws passed like this 😡😡😡😡😡 

All this shxt y’all watch on the news are distractions while they pass their satanic ass bills like this.... 

To my parents who are against #vaccines,, it’s a whole movement in NJ and across the country to do away with the #religiousexemption from vaccines. There’s also a bill passing to make EVERY child get the flu shot whether they’re homeschooled or not!!!!! #wakeup 

Pelosi aint have no dam mask on because the powers to be know it ain’t that dam serious... That story is a freakin distraction to what’s really going on, stop watching these dumb ass news channels and start watching/reading real news.... 😡😡😡 #saveourchildren",,,,27,-1.3
Keath Lowry,keathlowry,1023,2020-08-11 12:50:11 PDT,Video,26,1,134,https://www.instagram.com/p/CDwug2QHtKl/,https://www.instagram.com/p/CDwug2QHtKl/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117222097_811442092956817_2253818248193593734_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=Yrrjw3fL_X4AX99zrJO&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=9e7334a0c9bd9a557247d4717aeb61fa&oe=5F58ABE6,,"#Repost @alfiyaglow
• • • • • •
Philadelphia, Pennsylvania

800k children go missing every year, it’s 2000 kids a day, every 30 seconds a child’s being trafficked.
•
This march in Hollywood got no mainstream media coverage, Hollywood and world leaders are silent. Facebook banned hashtag SAVE THE CHILDREN. We should ask ourselves WHY???
•
Child trafficking generates $150 billion annually!
•
We stay silent no more. Be the voice for the voiceless! 
•
We stand together to wake up the ones who are asleep - August 22nd we march WORLDWIDE🌎 for the freedom of all children!!! 
• 
PHILLY FAM, need your help to spread the word! 
•
Find your city on his page @scottythekid 
•
•
•
#savethechildren #100citymarch #saveourchildren #freethechildren #nomoreadrenochrome #pizzagateexposed #freedomofspeech #freechildren #endhumantraficking #100citymarchphilly #endpedophilia",7 alfiyaglow,,,27,-1.3
Chloe Reiter,conspirabae,N/A,2020-08-21 19:44:56 PDT,Photo,24,2,0,https://www.instagram.com/p/CELN_UHA9nA/,https://www.instagram.com/p/CELN_UHA9nA/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118231213_791589691593169_7160387541368163538_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=69j2hM8-kQsAX9j1KAM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=58526c1364a652550a6ae6cefcd87cd2&oe=5F753110,,"#Repost @killuminatimedia with @make_repost
・・・
You think that a coincidence? they just strike my account again so I'm getting ready to start a new Instagram guys and make sure you guys all follow it. #saveourchildren #killuminatimedia #saveourkids #truthmatters #childsexualabuse #cuties #childrenslivesmatter #pedogate2020 #pizzagateisreal #pizzagate🍕 #censorshipisreal #censorship #symbolismwillbetheirdownfall #s#thegreatawakening #secretsociety #Pedowood #issackappy #cometpingpong #redpillbabe #redshoesociety #redshoeclub #frazzledrip #spiritcooking","I'll just leave this here.... Nicole Arbour @NicoleArbour Just so we're like, all page... the same The guy who gave the pedofile movie Cuties an award at Sundance was charged with molesting a 10 year old girl,multiple times. But @netflix is going to show it anyways. 9/9/2020-22 This year 2020-22 A master number This yearis The 303rd anniversary Free Masonry YoU think that's coincidence this is the release date 8 Child sexualize ritual #SAVEOURCHILDREN 12:50 AM 8/21/20 Twitter for iPhone 633 Retweets and comments 1,193 Likes @Killuminati media CUTIES NETFLIX SEPT killuminatimedia L",,,26,1.18
Anne Johnson,sassypatrioticgrammieamj,3000,2020-09-25 23:19:54 PDT,Album,10,16,0,https://www.instagram.com/p/CFluab1g96e/,https://www.instagram.com/p/CFluab1g96e/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120084369_2797976763764613_1290909082141162409_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=hdfyh51ET0gAX8GL2oV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2829af85e6fa33b854193dc2d355753a&oe=5F94D16C,,"She is straight pure evil This is pure evil against all children WTD has happened to her ???????
Reposted from @justice_is_coming2020

 Celine Dion and her children's NO GENDER clothing CELINUNUNU line says it all! 
#nwo #NWOAGENDA #Andrenochrome #canadian #frenchcanadian #cabal #celinedion #gender #satanic
#symbolismwillbetheirdownfall
#ChildrensLivesMatter #NeverSilent #inplainsight #werethenews #news 
#cabal #deepstate #HumanRights #saveourchildren #NWOAGENDA #NothingCanStopWhatIsComing #childrenMatter #ChildrensLivesMatter #PEDOVORES #spiritcooking
Anne M. Johnson",,,,26,1.3
𝐷𝑒𝑏𝑖 𝑆𝑎ℎ𝑎,beyond_compere,2548,2020-10-03 14:03:00 PDT,Photo,26,0,0,https://www.instagram.com/p/CF5VClJAmMI/,https://www.instagram.com/p/CF5VClJAmMI/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120668240_2728423320763928_125453773337881835_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=izuF9b_D-8QAX8kpjuf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f64517c9cd9fb7c46b5c9beb98a8726a&oe=5F9FD38E,,"We all know how social media and the world of internet works. 100% interest in capital gain and zero ethical or moral responsibility. Let's start using their algorithm to reach out to them. We CANNOT let machines get the better of us. Let's demand ethical handling of internet and social media by the organisations. It's way beyond miniscule gains and temporary fun or engagement. It's about our future. It's about our children. Unimaginable peer pressure, unrealistic body-goals, low self-esteem and a soaring suicide-rate amongst youth. It has become a threat to freedom, democracy, freethinking abilities. Say no to manipulation. 
We can't keep failing our kids and the onus is on us. Elders, parents, teachers, governments, social media organisations. The onus is on you if you call yourself a #socialmediainfluencer #startinfluencingforreal 
#betterfutureforourkidschallenge

#betterfuture #influencer #instagram #saveourchildren #saveyouth #betterhandlingofsocialmedia #demandforaction  #itsyourright #raiseawareness #saynotomanipulation",,,,26,-3.04
Anthony Bratts,anthonybratts,N/A,2020-09-08 14:41:21 PDT,Photo,22,3,0,https://www.instagram.com/p/CE5Bjngjl1o/,https://www.instagram.com/p/CE5Bjngjl1o/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118974254_698196530771441_6353546668294071228_n.jpg?_nc_cat=100&ccb=2&_nc_sid=8ae9d6&_nc_ohc=0PvRoBdFvz8AX8TEmbe&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=45b3356f3aa6cce6c7d6ae75daa125f5&oe=60093033,,"Yes.... and that’s just one of the reasons, along with #humantrafficking and #childsextrafficking I support any side willing to STAND on MORAL ground and say NO to #childtrafficking 
I know the Big Government is broken and we need a change... this isn’t ALL #conspiracytheory as the mainstream media would like you to think. Do your research and #educateyourself 

#stopchildabuse #saveourchildren #childrenarethefuture #savethechildrenworldwide #savethechildrenuk #instamood #unbelievable #childpageantsarechildabuse #childrenarenotforsale #protectthechildren #disgusting #wtf #godless #childabuseawareness #childsexualabuseawareness #pleaseshare #republican #republicans #patriots #lawlessness #stopchildtrafficking #stophumantrafficking #smh #instadaily",Just a reminder that Republican lawmakers want to make child drag shows illegal Republican lawmakers want to make child drag shows illegal pinknews.co.uk pinknew,,,25,0
Sadie Lou,sadie_lou_x,N/A,2020-08-18 14:51:51 PDT,Photo,22,3,0,https://www.instagram.com/p/CEC-EGDpjhk/,https://www.instagram.com/p/CEC-EGDpjhk/,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/117751778_344500066577791_2206006866010422208_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=rhbCyWy-rn0AX-DSicu&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=4649b54223b32b3e80a3d4a80241d43e&oe=5FB53DCF,,"THIS is the type of group FascistBook is banning.

Whilst pedos are reported yet stay.

Be alert, people.
They are coming for your kids 🤬🤬🤬

#childtrafficking #childrenslivesmatter #childtraffickingawareness #pedosruntheworld #pizzagate #pedogate #pedowood #normalisingpedophilia #satanicelites #satanicritualabuse #childsacrifice #humansacrifice #thesepeoplearesick #adrenochrome #stayalert #watchyourchildren #saveourchildren #monsters",Your group has been disabled This is because End Child Trafficking Worldwide Now goes against our Community Standards on hate speech. facebook.com/rop/ndhilduafiking End Child Trafficking Worldwide Now Public group,,,25,-4.32
Anthony Bratts,anthonybratts,N/A,2020-09-14 03:16:30 PDT,Album,19,5,0,https://www.instagram.com/p/CFHP81rDfmS/,https://www.instagram.com/p/CFHP81rDfmS/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/119233527_610213702994751_514363877508692894_n.jpg?_nc_cat=104&ccb=2&_nc_sid=8ae9d6&_nc_ohc=AmIsui2gfmYAX9aqMqW&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=6a3f70a2874ebbf7be62e2054f1ff286&oe=6007EC23,,"This is NOTHING LESS than EXPLOITATION of CHILDREN!!! (Pic 1) 

We can NOT turn a blind eye to this, it is Child Pornography in its production.... 

Did you know the Director and production watched at least 650 LITTLE GIRLS TWERK in front them during Auditions! (Pic 2) 

The parents should be brought up on child abuse, endangerment and just because it’s a film going into “Mainstream” doesn’t mean you can make a film with LITTLE CHILDREN doing sexual acts on camera. 

WE MUST COME TOGETHER TO STOP THIS..... It’s a FRENCH film, but it’s released WORLDWIDE via @netflix, so they are NOW the distributors of this Film.... so if it’s found to be prosecuted as Child Sex Exploitation then NETFLIX is then involved for DISTRIBUTION!!! 

Where are all our Brothers and Sisters of the #muslim Faith... this is an attack on the Muslim Faith, #islamophobia completely in this film. 

This film includes #antifamily values and the acceptance of #childpornogrophy

California has passed a LAW allowing “Consenting Minors” to have oral and anal sex with adults.... this just opened up the door for #sexualpredators to go after children without any penalty!! This law #sb145 just past this week and @gavinnewsom signed it into effect in #california and he’s the one that STOLE your 1 Billion Dollars and sent it to China 🇨🇳 (see my previous post on this)! This world is changing, the morality of people in power is ZERO and their siding with #pedofiles!! (Pic 3) SEX WITH A MINOR IS ILLEGAL 

There is no other way than to say, we are looking at a time where certain  #hollywood , #media , #politicians and #elitists are involved in #pedophelia and #humantrafficking just on the basic FACTS that they do absolutely nothing to make awareness and to actually allow the passing of laws making it easier for MEN to have sex with MINORS!!! 

YOU MUST FEEL SOMETHING IS WRONG HERE PEOPLE!!! 

Petition in my BIO to #boycottcuties 

#saveourchildren #childabuse #muslims #childrenarenotforsale #childrenarethefuture #protecttheinnocent #boycottfrance #horrible #disgusting #godless #societyisbrainwashed #childrenhaverights #childrenslivesmatter #stopchildsextrafficking #stopchildsexualabuse",,,,24,0
Chad Nelson,americanpatriot1134,N/A,2020-09-02 11:05:16 PDT,Video,20,3,129,https://www.instagram.com/p/CEpMCrJlQS-/,https://www.instagram.com/p/CEpMCrJlQS-/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/118763821_738404500072389_4506536563735179792_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=3poyJkLRgX8AX8hMMid&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=f7d3c833c09c20ba3f1344676b83f60c&oe=600A2FD2,,Its all bullshit! #pelosi #trump2020 #MAGA #saveourchildren #mediamanipulation #americafirst,SAN FRANCISCO MONDAY REAKING KIN NEWS,,,23,-2.65
Elara Vesper,standupxworld,N/A,2020-10-15 15:53:01 PDT,Photo,23,0,0,https://www.instagram.com/p/CGYbKyYAKUZ/,https://www.instagram.com/p/CGYbKyYAKUZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/121448855_1354787988218124_6708608599918628405_n.jpg?_nc_cat=105&ccb=2&_nc_sid=8ae9d6&_nc_ohc=5VGjvYB_5nIAX-jwnhc&_nc_oc=AQllups7n7BBzqndhBB6H3BD38jIjjceRFJ7_JUymS5XsZGKu7ImIyuNILRbesyb30M&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7fd311212d0e39a9c0983980d2387db8&oe=5FDAA411,,"Covid19 is hoaxxx. Spanish flu was not deadly.

#newworldorderagenda 
#falseidols 
#covid1984 #hollywoodisevil #boycottnetflix #depopulation #markzuckerberg #censorship #saveourchildren #wakeupsheeple #populationcontrol #censorshipisreal #pızzagateisreal #stophumantrafficking #pedophelia #freeassange #stoppedofilia #crimesagainsthumanity #billgatesisevil #georgesorosisevil #nwo #hollywoodsbleeding #hollyweird #falseflags #missingchildren #adrenocrome #thegreatawakeninguncensored #cardib #drfauciisafraud",COVID is not killing people. Weak immune systems and bad doctors are. THE TESTS ARE RIGGED. THE DEATH COUNT IS FALSE. MASKS ARE USELESS. HAND-SANITIZER IS TOXIC. VACCINES ARE POISON. THE GOVERNMENT AND NEWS MEDIA ARE LYING,,,23,3.29
Steve Smyth,verycoolshit2,N/A,2020-08-28 00:38:11 PDT,Photo,23,0,0,https://www.instagram.com/p/CEbMUcTpx0M/,https://www.instagram.com/p/CEbMUcTpx0M/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118309953_339322023774938_6751652446926317110_n.jpg?_nc_cat=109&ccb=2&_nc_sid=8ae9d6&_nc_ohc=Dfb0vZss240AX8yMWps&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=892340f8822ef544b28052321f5f44f5&oe=5FCE9BC2,,Why is it that the Demon ocrats aren’t talking about it and Trump is? #🤷‍♂️😉,"The Media isn't silent on Child Sex Trafficking because of the Children, it's because of who the Customers are. Read that again please. #SaveOurChildren",,,23,-8.26
